id,participant_id,task,item,item_id,item_type,version,version_id,condition,trial_index,trial_id,block_id,key_press,response,correct_response,is_correct,reaction_time
5227,42,PV,149,149,filler,,,F,754,3_28,3,3,False,False,True,3462.0
5228,42,WM,149,149,filler,1,,vi,756,3_28,3,c,Same,Same,True,364.0
5229,42,PV,181,181,filler,,,F,759,3_29,3,1,True,True,True,1168.0
5230,42,WM,181,181,filler,1,,vi,761,3_29,3,b,Different,Different,True,351.0
5231,42,PV,125,125,filler,,,vi,764,3_30,3,1,True,False,False,2007.0
5232,42,WM,125,125,filler,3,,au,766,3_30,3,b,Different,Different,True,520.0
5233,42,PV,171,171,filler,,,F,769,3_31,3,1,True,True,True,1355.0
5234,42,WM,171,171,filler,3,,au,771,3_31,3,b,Different,Different,True,210.0
5235,42,PV,169,169,filler,,,F,772,3_32,3,1,True,True,True,1252.0
5236,42,PV,133,133,filler,,,au,775,3_33,3,1,True,False,False,1325.0
5237,42,WM,133,133,filler,1,,vi,777,3_33,3,b,Different,Different,True,612.0
5238,42,PV,92,92,filler,,,au,778,3_34,3,3,False,False,True,1581.0
5239,42,PV,142,142,filler,,,au,783,3_35,3,3,False,False,True,2268.0
5240,42,WM,142,142,filler,3,,vi,787,3_35,3,b,Different,Different,True,382.0
5241,42,PV,122,122,filler,,,vi,790,3_36,3,3,False,False,True,2338.0
5242,42,WM,122,122,filler,3,,au,792,3_36,3,b,Different,Different,True,355.0
5243,42,PV,160,160,filler,,,F,795,3_37,3,1,True,False,False,1374.0
5244,42,WM,160,160,filler,1,,au,797,3_37,3,c,Same,Same,True,361.0
5245,42,PV,18,18,critical,,,vi,800,3_38,3,1,True,True,True,1104.0
5246,42,WM,18,18,critical,3,,au,802,3_38,3,c,Same,Same,True,420.0
5247,42,PV,136,136,filler,,,au,805,3_39,3,3,False,False,True,2694.0
5248,42,WM,136,136,filler,1,,vi,807,3_39,3,b,Different,Different,True,349.0
5249,42,PV,97,97,filler,,,au,810,3_40,3,3,False,False,True,2371.0
5250,42,WM,97,97,filler,1,,au,812,3_40,3,b,Different,Different,True,758.0
5251,42,PV,57,57,critical,,,au,813,3_41,3,1,True,True,True,1166.0
5252,42,PV,10,10,critical,,,vi,816,3_42,3,1,True,True,True,1175.0
5253,42,WM,10,10,critical,1,,au,818,3_42,3,c,Same,Same,True,290.0
5254,42,PV,81,81,filler,,,vi,821,3_43,3,1,True,False,False,1861.0
5255,42,WM,81,81,filler,1,,vi,823,3_43,3,b,Different,Different,True,312.0
5256,42,PV,69,69,critical,,,au,828,3_44,3,3,False,True,False,1984.0
5257,42,WM,69,69,critical,3,,vi,832,3_44,3,c,Same,Same,True,337.0
5258,42,PV,17,17,critical,,,vi,835,3_45,3,3,False,True,False,1441.0
5259,42,WM,17,17,critical,3,,au,837,3_45,3,c,Same,Same,True,1540.0
5260,42,PV,158,158,filler,,,F,838,3_46,3,3,False,False,True,2279.0
5261,42,PV,27,27,critical,,,vi,841,3_47,3,3,False,True,False,2823.0
5262,42,WM,27,27,critical,1,,vi,843,3_47,3,b,Different,Same,False,2541.0
5263,42,PV,129,129,filler,,,au,844,3_48,3,3,False,False,True,3053.0
5264,42,PV,165,165,filler,,,F,845,3_49,3,1,True,True,True,1063.0
5265,42,PV,63,63,critical,,,au,848,3_50,3,1,True,True,True,1867.0
5266,42,WM,63,63,critical,1,,vi,850,3_50,3,c,Same,Same,True,380.0
5267,42,PV,164,164,filler,,,F,853,3_51,3,3,False,False,True,1419.0
5268,42,WM,164,164,filler,3,,au,855,3_51,3,c,Same,Same,True,125.0
5269,42,PV,109,109,filler,,,vi,856,3_52,3,3,False,False,True,2223.0
5270,42,PV,20,20,critical,,,vi,857,3_53,3,1,True,True,True,1171.0
5271,42,PV,90,90,filler,,,vi,862,3_54,3,3,False,False,True,3168.0
5272,42,WM,90,90,filler,3,,vi,866,3_54,3,b,Different,Different,True,186.0
5273,42,PV,146,146,filler,,,F,867,3_55,3,3,False,False,True,1371.0
5274,42,PV,35,35,critical,,,vi,872,3_56,3,1,True,True,True,1452.0
5275,42,WM,35,35,critical,3,,vi,876,3_56,3,c,Same,Same,True,297.0
5276,42,PV,85,85,filler,,,vi,881,3_57,3,3,False,False,True,1693.0
5277,42,WM,85,85,filler,3,,vi,885,3_57,3,b,Different,Different,True,298.0
5278,42,PV,179,179,filler,,,F,888,3_58,3,1,True,True,True,1184.0
5279,42,WM,179,179,filler,1,,vi,890,3_58,3,b,Different,Different,True,369.0
5280,42,PV,173,173,filler,,,F,893,3_59,3,1,True,True,True,2287.0
5281,42,WM,173,173,filler,1,,au,895,3_59,3,b,Different,Different,True,374.0
5282,42,PV,4,4,critical,,,vi,896,3_60,3,1,True,True,True,1292.0
5283,42,PV,38,38,critical,,,au,897,3_61,3,1,True,True,True,1104.0
5284,45,PV,pv_practice_4,pv_practice_4,practice,,,o,8,pv_practice_1_4,pv_practice_1,1,True,True,True,2424.0
5285,45,PV,pv_practice_3,pv_practice_3,practice,,,o,10,pv_practice_1_3,pv_practice_1,3,False,False,True,1547.0
5286,45,PV,pv_practice_1,pv_practice_1,practice,,,au,12,pv_practice_1_1,pv_practice_1,1,True,True,True,2045.0
5287,45,PV,pv_practice_2,pv_practice_2,practice,,,vi,14,pv_practice_1_2,pv_practice_1,3,False,False,True,1466.0
5288,45,WM,vis_practice_4,vis_practice_4,practice,1,,vi,22,vis_practice_1_4,vis_practice_1,b,Different,Different,True,1383.0
5289,45,WM,vis_practice_2,vis_practice_2,practice,3,,vi,32,vis_practice_1_2,vis_practice_1,c,Same,Different,False,3033.0
5290,45,WM,vis_practice_3,vis_practice_3,practice,3,,vi,42,vis_practice_1_3,vis_practice_1,c,Same,Same,True,1064.0
5291,45,WM,vis_practice_1,vis_practice_1,practice,1,,vi,48,vis_practice_1_1,vis_practice_1,c,Same,Same,True,1502.0
5292,45,WM,aud_practice_2,aud_practice_2,practice,3,,au,56,aud_practice_1_2,aud_practice_1,b,Different,Different,True,8731.0
5293,45,WM,aud_practice_1,aud_practice_1,practice,1,,au,62,aud_practice_1_1,aud_practice_1,b,Different,Same,False,2686.0
5294,45,WM,aud_practice_4,aud_practice_4,practice,1,,au,68,aud_practice_1_4,aud_practice_1,b,Different,Different,True,1070.0
5295,45,WM,aud_practice_3,aud_practice_3,practice,3,,au,74,aud_practice_1_3,aud_practice_1,c,Same,Same,True,2666.0
5296,45,PV,p_1,p_1,practice,,,au,80,1_0,1,3,False,False,True,7948.0
5297,45,WM,p_1,p_1,practice,1,,au,82,1_0,1,b,Different,Same,False,7193.0
5298,45,PV,p_2,p_2,practice,,,o,85,1_1,1,1,True,True,True,2422.0
5299,45,WM,p_2,p_2,practice,3,,au,87,1_1,1,b,Different,Different,True,513.0
5300,45,PV,p_3,p_3,practice,,,o,90,1_2,1,1,True,True,True,2459.0
5301,45,WM,p_3,p_3,practice,1,,vi,92,1_2,1,b,Different,Different,True,1438.0
5302,45,PV,p_4,p_4,practice,,,vi,97,1_3,1,3,False,False,True,1965.0
5303,45,WM,p_4,p_4,practice,3,,vi,101,1_3,1,c,Same,Same,True,832.0
5304,45,PV,116,116,filler,,,vi,104,1_0,1,3,False,False,True,4344.0
5305,45,WM,116,116,filler,1,,au,106,1_0,1,b,Different,Different,True,995.0
5306,45,PV,114,114,filler,,,vi,107,1_1,1,3,False,False,True,4649.0
5307,45,PV,64,64,critical,,,au,110,1_2,1,1,True,True,True,3081.0
5308,45,WM,64,64,critical,3,,au,112,1_2,1,c,Same,Same,True,516.0
5309,45,PV,177,177,filler,,,F,113,1_3,1,1,True,True,True,1847.0
5310,45,PV,67,67,critical,,,au,116,1_4,1,1,True,True,True,2323.0
5311,45,WM,67,67,critical,1,,vi,118,1_4,1,c,Same,Same,True,802.0
5312,45,PV,55,55,critical,,,au,119,1_5,1,1,True,True,True,2063.0
5313,45,PV,17,17,critical,,,vi,122,1_6,1,1,True,True,True,1869.0
5314,45,WM,17,17,critical,1,,au,124,1_6,1,c,Same,Same,True,923.0
5315,45,PV,19,19,critical,,,vi,125,1_7,1,1,True,True,True,1742.0
5316,45,PV,136,136,filler,,,au,128,1_8,1,3,False,False,True,1901.0
5317,45,WM,136,136,filler,1,,vi,130,1_8,1,b,Different,Different,True,871.0
5318,45,PV,183,183,filler,,,F,135,1_9,1,1,True,True,True,1649.0
5319,45,WM,183,183,filler,3,,vi,139,1_9,1,b,Different,Different,True,1135.0
5320,45,PV,153,153,filler,,,F,144,1_10,1,3,False,False,True,2047.0
5321,45,WM,153,153,filler,3,,vi,148,1_10,1,c,Same,Same,True,1142.0
5322,45,PV,3,3,critical,,,vi,149,1_11,1,1,True,True,True,1423.0
5323,45,PV,173,173,filler,,,F,152,1_12,1,1,True,True,True,7552.0
5324,45,WM,173,173,filler,1,,au,154,1_12,1,c,Same,Different,False,2791.0
5325,45,PV,34,34,critical,,,vi,157,1_13,1,1,True,True,True,2410.0
5326,45,WM,34,34,critical,1,,vi,159,1_13,1,c,Same,Same,True,894.0
5327,45,PV,126,126,filler,,,vi,162,1_14,1,1,True,False,False,4481.0
5328,45,WM,126,126,filler,3,,au,164,1_14,1,b,Different,Different,True,525.0
5329,45,PV,24,24,critical,,,vi,165,1_15,1,1,True,True,True,1469.0
5330,45,PV,104,104,filler,,,au,168,1_16,1,3,False,False,True,1722.0
5331,45,WM,104,104,filler,3,,au,170,1_16,1,b,Different,Different,True,718.0
5332,45,PV,101,101,filler,,,au,173,1_17,1,3,False,False,True,2731.0
5333,45,WM,101,101,filler,1,,au,175,1_17,1,b,Different,Different,True,1963.0
5334,45,PV,60,60,critical,,,au,176,1_18,1,1,True,True,True,1949.0
5335,45,PV,165,165,filler,,,F,177,1_19,1,1,True,True,True,2718.0
5336,45,PV,48,48,critical,,,au,182,1_20,1,1,True,True,True,1417.0
5337,45,WM,48,48,critical,3,,vi,186,1_20,1,c,Same,Same,True,812.0
5338,45,PV,87,87,filler,,,vi,191,1_21,1,3,False,False,True,1531.0
5339,45,WM,87,87,filler,3,,vi,195,1_21,1,b,Different,Different,True,871.0
5340,45,PV,61,61,critical,,,au,198,1_22,1,1,True,True,True,1486.0
5341,45,WM,61,61,critical,3,,au,200,1_22,1,c,Same,Same,True,394.0
5342,45,PV,135,135,filler,,,au,203,1_23,1,3,False,False,True,1780.0
5343,45,WM,135,135,filler,1,,vi,205,1_23,1,b,Different,Different,True,2624.0
5344,45,PV,144,144,filler,,,au,210,1_24,1,3,False,False,True,3251.0
5345,45,WM,144,144,filler,3,,vi,214,1_24,1,b,Different,Different,True,1061.0
5346,45,PV,99,99,filler,,,au,217,1_25,1,3,False,False,True,2398.0
5347,45,WM,99,99,filler,1,,au,219,1_25,1,b,Different,Different,True,660.0
5348,45,PV,122,122,filler,,,vi,222,1_26,1,3,False,False,True,1853.0
5349,45,WM,122,122,filler,3,,au,224,1_26,1,b,Different,Different,True,627.0
5350,45,PV,102,102,filler,,,au,227,1_27,1,3,False,False,True,2392.0
5351,45,WM,102,102,filler,1,,au,229,1_27,1,b,Different,Different,True,1535.0
5352,45,PV,9,9,critical,,,vi,234,1_28,1,1,True,True,True,2734.0
5353,45,WM,9,9,critical,3,,vi,238,1_28,1,c,Same,Same,True,746.0
5354,45,PV,159,159,filler,,,F,241,1_29,1,3,False,False,True,1587.0
5355,45,WM,159,159,filler,1,,au,243,1_29,1,c,Same,Same,True,782.0
5356,45,PV,94,94,filler,,,au,244,1_30,1,3,False,False,True,1747.0
5357,45,PV,41,41,critical,,,au,245,1_31,1,1,True,True,True,1599.0
5358,45,PV,33,33,critical,,,vi,248,1_32,1,1,True,True,True,2019.0
5359,45,WM,33,33,critical,1,,vi,250,1_32,1,c,Same,Same,True,6219.0
5360,45,PV,150,150,filler,,,F,253,1_33,1,3,False,False,True,1556.0
5361,45,WM,150,150,filler,1,,vi,255,1_33,1,c,Same,Same,True,797.0
5362,45,PV,112,112,filler,,,vi,256,1_34,1,3,False,False,True,1547.0
5363,45,PV,157,157,filler,,,F,257,1_35,1,3,False,False,True,1526.0
5364,45,PV,14,14,critical,,,vi,260,1_36,1,3,False,True,False,3760.0
5365,45,WM,14,14,critical,1,,au,262,1_36,1,b,Different,Same,False,4045.0
5366,45,PV,162,162,filler,,,F,265,1_37,1,3,False,False,True,2065.0
5367,45,WM,162,162,filler,3,,au,267,1_37,1,c,Same,Same,True,516.0
5368,45,PV,134,134,filler,,,au,270,1_38,1,3,False,False,True,1473.0
5369,45,WM,134,134,filler,1,,vi,272,1_38,1,b,Different,Different,True,936.0
5370,45,PV,75,75,filler,,,vi,273,1_39,1,3,False,False,True,1538.0
5371,45,PV,70,70,critical,,,au,276,1_40,1,1,True,True,True,1560.0
5372,45,WM,70,70,critical,1,,vi,278,1_40,1,c,Same,Same,True,1316.0
5373,45,PV,73,73,filler,,,vi,279,1_41,1,3,False,False,True,1605.0
5374,45,PV,30,30,critical,,,vi,282,1_42,1,1,True,True,True,1337.0
5375,45,WM,30,30,critical,3,,au,284,1_42,1,c,Same,Same,True,474.0
5376,45,PV,52,52,critical,,,au,287,1_43,1,1,True,True,True,3260.0
5377,45,WM,52,52,critical,1,,au,289,1_43,1,c,Same,Same,True,973.0
5378,45,PV,124,124,filler,,,vi,292,1_44,1,3,False,False,True,2769.0
5379,45,WM,124,124,filler,3,,au,294,1_44,1,b,Different,Different,True,457.0
5380,45,PV,180,180,filler,,,F,297,1_45,1,1,True,True,True,1469.0
5381,45,WM,180,180,filler,1,,vi,299,1_45,1,b,Different,Different,True,433.0
5382,45,PV,77,77,filler,,,vi,300,1_46,1,3,False,False,True,2159.0
5383,45,PV,132,132,filler,,,au,301,1_47,1,3,False,False,True,2468.0
5384,45,PV,27,27,critical,,,vi,304,1_48,1,1,True,True,True,1356.0
5385,45,WM,27,27,critical,3,,au,306,1_48,1,c,Same,Same,True,644.0
5386,45,PV,51,51,critical,,,au,309,1_49,1,1,True,True,True,1808.0
5387,45,WM,51,51,critical,1,,au,311,1_49,1,c,Same,Same,True,681.0
5388,45,PV,140,140,filler,,,au,316,1_50,1,3,False,False,True,2840.0
5389,45,WM,140,140,filler,3,,vi,320,1_50,1,b,Different,Different,True,785.0
5390,45,PV,42,42,critical,,,au,321,1_51,1,1,True,True,True,1208.0
5391,45,PV,79,79,filler,,,vi,324,1_52,1,1,True,False,False,3577.0
5392,45,WM,79,79,filler,1,,vi,326,1_52,1,b,Different,Different,True,1009.0
5393,45,PV,8,8,critical,,,vi,331,1_53,1,1,True,True,True,2035.0
5394,45,WM,8,8,critical,3,,vi,335,1_53,1,c,Same,Same,True,863.0
5395,45,PV,4,4,critical,,,vi,336,1_54,1,1,True,True,True,1603.0
5396,45,PV,147,147,filler,,,F,337,1_55,1,3,False,False,True,1925.0
5397,45,PV,93,93,filler,,,au,338,1_56,1,3,False,False,True,1830.0
5398,45,PV,45,45,critical,,,au,343,1_57,1,1,True,True,True,1438.0
5399,45,WM,45,45,critical,3,,vi,347,1_57,1,c,Same,Same,True,800.0
5400,45,PV,89,89,filler,,,vi,352,1_58,1,3,False,False,True,2020.0
5401,45,WM,89,89,filler,3,,vi,356,1_58,1,b,Different,Different,True,668.0
5402,45,PV,175,175,filler,,,F,359,1_59,1,3,False,True,False,4061.0
5403,45,WM,175,175,filler,3,,au,361,1_59,1,c,Same,Different,False,1818.0
5404,45,PV,120,120,filler,,,vi,366,2_0,2,3,False,False,True,5923.0
5405,45,WM,120,120,filler,1,,au,368,2_0,2,b,Different,Different,True,4649.0
5406,45,PV,50,50,critical,,,au,371,2_1,2,1,True,True,True,1300.0
5407,45,WM,50,50,critical,1,,au,373,2_1,2,c,Same,Same,True,556.0
5408,45,PV,100,100,filler,,,au,376,2_2,2,3,False,False,True,3129.0
5409,45,WM,100,100,filler,1,,au,378,2_2,2,b,Different,Different,True,1152.0
5410,45,PV,15,15,critical,,,vi,381,2_3,2,1,True,True,True,2564.0
5411,45,WM,15,15,critical,1,,au,383,2_3,2,c,Same,Same,True,1222.0
5412,45,PV,91,91,filler,,,au,384,2_4,2,3,False,False,True,1880.0
5413,45,PV,182,182,filler,,,F,387,2_5,2,1,True,True,True,2814.0
5414,45,WM,182,182,filler,1,,vi,389,2_5,2,b,Different,Different,True,1097.0
5415,45,PV,37,37,critical,,,au,390,2_6,2,1,True,True,True,2034.0
5416,45,PV,123,123,filler,,,vi,393,2_7,2,3,False,False,True,1333.0
5417,45,WM,123,123,filler,3,,au,395,2_7,2,b,Different,Different,True,1105.0
5418,45,PV,149,149,filler,,,F,398,2_8,2,3,False,False,True,2856.0
5419,45,WM,149,149,filler,1,,vi,400,2_8,2,c,Same,Same,True,1180.0
5420,45,PV,72,72,critical,,,au,403,2_9,2,1,True,True,True,1552.0
5421,45,WM,72,72,critical,1,,vi,405,2_9,2,c,Same,Same,True,1282.0
5422,45,PV,148,148,filler,,,F,406,2_10,2,3,False,False,True,1359.0
5423,45,PV,110,110,filler,,,vi,407,2_11,2,3,False,False,True,6644.0
5424,45,PV,176,176,filler,,,F,410,2_12,2,1,True,True,True,2322.0
5425,45,WM,176,176,filler,3,,au,412,2_12,2,c,Same,Different,False,1173.0
5426,45,PV,161,161,filler,,,F,415,2_13,2,3,False,False,True,2807.0
5427,45,WM,161,161,filler,1,,au,417,2_13,2,c,Same,Same,True,2105.0
5428,45,PV,107,107,filler,,,au,420,2_14,2,3,False,False,True,1365.0
5429,45,WM,107,107,filler,3,,au,422,2_14,2,b,Different,Different,True,1372.0
5430,45,PV,68,68,critical,,,au,425,2_15,2,1,True,True,True,2083.0
5431,45,WM,68,68,critical,1,,vi,427,2_15,2,c,Same,Same,True,1926.0
5432,45,PV,12,12,critical,,,vi,432,2_16,2,1,True,True,True,1296.0
5433,45,WM,12,12,critical,3,,vi,436,2_16,2,c,Same,Same,True,744.0
5434,45,PV,63,63,critical,,,au,439,2_17,2,1,True,True,True,2116.0
5435,45,WM,63,63,critical,3,,au,441,2_17,2,c,Same,Same,True,510.0
5436,45,PV,62,62,critical,,,au,444,2_18,2,1,True,True,True,1691.0
5437,45,WM,62,62,critical,3,,au,446,2_18,2,c,Same,Same,True,900.0
5438,45,PV,43,43,critical,,,au,451,2_19,2,1,True,True,True,1228.0
5439,45,WM,43,43,critical,3,,vi,455,2_19,2,c,Same,Same,True,503.0
5440,45,PV,11,11,critical,,,vi,460,2_20,2,1,True,True,True,1057.0
5441,45,WM,11,11,critical,3,,vi,464,2_20,2,b,Different,Same,False,1285.0
5442,45,PV,129,129,filler,,,au,465,2_21,2,3,False,False,True,2103.0
5443,45,PV,97,97,filler,,,au,468,2_22,2,3,False,False,True,2760.0
5444,45,WM,97,97,filler,1,,au,470,2_22,2,b,Different,Different,True,926.0
5445,45,PV,25,25,critical,,,vi,473,2_23,2,1,True,True,True,2326.0
5446,45,WM,25,25,critical,3,,au,475,2_23,2,c,Same,Same,True,928.0
5447,45,PV,53,53,critical,,,au,478,2_24,2,1,True,True,True,1277.0
5448,45,WM,53,53,critical,1,,au,480,2_24,2,c,Same,Same,True,453.0
5449,45,PV,127,127,filler,,,au,481,2_25,2,3,False,False,True,1934.0
5450,45,PV,113,113,filler,,,vi,482,2_26,2,3,False,False,True,1985.0
5451,45,PV,137,137,filler,,,au,485,2_27,2,3,False,False,True,1779.0
5452,45,WM,137,137,filler,1,,vi,487,2_27,2,b,Different,Different,True,2520.0
5453,45,PV,125,125,filler,,,vi,490,2_28,2,3,False,False,True,1647.0
5454,45,WM,125,125,filler,3,,au,492,2_28,2,b,Different,Different,True,737.0
5455,45,PV,105,105,filler,,,au,495,2_29,2,1,True,False,False,2536.0
5456,45,WM,105,105,filler,3,,au,497,2_29,2,c,Same,Different,False,2639.0
5457,45,PV,5,5,critical,,,vi,498,2_30,2,1,True,True,True,3838.0
5458,45,PV,106,106,filler,,,au,501,2_31,2,3,False,False,True,2259.0
5459,45,WM,106,106,filler,3,,au,503,2_31,2,b,Different,Different,True,410.0
5460,45,PV,131,131,filler,,,au,504,2_32,2,3,False,False,True,2799.0
5461,45,PV,83,83,filler,,,vi,507,2_33,2,1,True,False,False,1819.0
5462,45,WM,83,83,filler,1,,vi,509,2_33,2,b,Different,Different,True,590.0
5463,45,PV,2,2,critical,,,vi,510,2_34,2,1,True,True,True,1450.0
5464,45,PV,88,88,filler,,,vi,515,2_35,2,3,False,False,True,1958.0
5465,45,WM,88,88,filler,3,,vi,519,2_35,2,b,Different,Different,True,641.0
5466,45,PV,164,164,filler,,,F,522,2_36,2,3,False,False,True,2012.0
5467,45,WM,164,164,filler,3,,au,524,2_36,2,c,Same,Same,True,3109.0
5468,45,PV,160,160,filler,,,F,527,2_37,2,3,False,False,True,2275.0
5469,45,WM,160,160,filler,1,,au,529,2_37,2,c,Same,Same,True,2108.0
5470,45,PV,145,145,filler,,,F,530,2_38,2,3,False,False,True,1932.0
5471,45,PV,181,181,filler,,,F,533,2_39,2,1,True,True,True,1326.0
5472,45,WM,181,181,filler,1,,vi,535,2_39,2,b,Different,Different,True,380.0
5473,45,PV,141,141,filler,,,au,540,2_40,2,3,False,False,True,2661.0
5474,45,WM,141,141,filler,3,,vi,544,2_40,2,b,Different,Different,True,686.0
5475,45,PV,118,118,filler,,,vi,547,2_41,2,3,False,False,True,2685.0
5476,45,WM,118,118,filler,1,,au,549,2_41,2,b,Different,Different,True,901.0
5477,45,PV,21,21,critical,,,vi,550,2_42,2,1,True,True,True,1755.0
5478,45,PV,38,38,critical,,,au,551,2_43,2,1,True,True,True,1227.0
5479,45,PV,154,154,filler,,,F,556,2_44,2,3,False,False,True,2384.0
5480,45,WM,154,154,filler,3,,vi,560,2_44,2,c,Same,Same,True,418.0
5481,45,PV,171,171,filler,,,F,563,2_45,2,1,True,True,True,2857.0
5482,45,WM,171,171,filler,3,,au,565,2_45,2,b,Different,Different,True,717.0
5483,45,PV,57,57,critical,,,au,566,2_46,2,1,True,True,True,1226.0
5484,45,PV,178,178,filler,,,F,567,2_47,2,1,True,True,True,2984.0
5485,45,PV,133,133,filler,,,au,570,2_48,2,1,True,False,False,1597.0
5486,45,WM,133,133,filler,1,,vi,572,2_48,2,b,Different,Different,True,2921.0
5487,45,PV,28,28,critical,,,vi,575,2_49,2,3,False,True,False,1845.0
5488,45,WM,28,28,critical,3,,au,577,2_49,2,c,Same,Same,True,3955.0
5489,45,PV,85,85,filler,,,vi,582,2_50,2,3,False,False,True,3668.0
5490,45,WM,85,85,filler,3,,vi,586,2_50,2,b,Different,Different,True,285.0
5491,45,PV,23,23,critical,,,vi,587,2_51,2,1,True,True,True,2158.0
5492,45,PV,44,44,critical,,,au,592,2_52,2,1,True,True,True,1295.0
5493,45,WM,44,44,critical,3,,vi,596,2_52,2,c,Same,Same,True,628.0
5494,45,PV,170,170,filler,,,F,597,2_53,2,1,True,True,True,1341.0
5495,45,PV,74,74,filler,,,vi,598,2_54,2,3,False,False,True,4289.0
5496,45,PV,13,13,critical,,,vi,601,2_55,2,1,True,True,True,1659.0
5497,45,WM,13,13,critical,1,,au,603,2_55,2,c,Same,Same,True,1833.0
5498,45,PV,35,35,critical,,,vi,606,2_56,2,1,True,True,True,3923.0
5499,45,WM,35,35,critical,1,,vi,608,2_56,2,c,Same,Same,True,2201.0
5500,45,PV,59,59,critical,,,au,609,2_57,2,1,True,True,True,1382.0
5501,45,PV,167,167,filler,,,F,612,2_58,2,1,True,True,True,5309.0
5502,45,WM,167,167,filler,1,,au,614,2_58,2,b,Different,Different,True,3069.0
5503,45,PV,84,84,filler,,,vi,617,2_59,2,3,False,False,True,1712.0
5504,45,WM,84,84,filler,1,,vi,619,2_59,2,b,Different,Different,True,811.0
5505,45,PV,32,32,critical,,,vi,622,2_60,2,1,True,True,True,1262.0
5506,45,WM,32,32,critical,1,,vi,624,2_60,2,c,Same,Same,True,1340.0
5507,45,PV,80,80,filler,,,vi,627,2_61,2,3,False,False,True,1690.0
5508,45,WM,80,80,filler,1,,vi,629,2_61,2,b,Different,Different,True,809.0
5509,45,PV,142,142,filler,,,au,636,3_0,3,3,False,False,True,1415.0
5510,45,WM,142,142,filler,3,,vi,640,3_0,3,b,Different,Different,True,632.0
5511,45,PV,152,152,filler,,,F,645,3_1,3,3,False,False,True,2265.0
5512,45,WM,152,152,filler,3,,vi,649,3_1,3,c,Same,Same,True,2312.0
5513,45,PV,7,7,critical,,,vi,654,3_2,3,1,True,True,True,1157.0
5514,45,WM,7,7,critical,3,,vi,658,3_2,3,c,Same,Same,True,477.0
5515,45,PV,65,65,critical,,,au,661,3_3,3,3,False,True,False,2249.0
5516,45,WM,65,65,critical,3,,au,663,3_3,3,b,Different,Same,False,2537.0
5517,45,PV,86,86,filler,,,vi,668,3_4,3,3,False,False,True,1726.0
5518,45,WM,86,86,filler,3,,vi,672,3_4,3,b,Different,Different,True,783.0
5519,45,PV,96,96,filler,,,au,673,3_5,3,3,False,False,True,1584.0
5520,45,PV,166,166,filler,,,F,676,3_6,3,1,True,True,True,1801.0
5521,45,WM,166,166,filler,1,,au,678,3_6,3,b,Different,Different,True,876.0
5522,45,PV,146,146,filler,,,F,679,3_7,3,3,False,False,True,1689.0
5523,45,PV,158,158,filler,,,F,680,3_8,3,3,False,False,True,1323.0
5524,45,PV,138,138,filler,,,au,683,3_9,3,3,False,False,True,1465.0
5525,45,WM,138,138,filler,1,,vi,685,3_9,3,b,Different,Different,True,608.0
5526,45,PV,16,16,critical,,,vi,688,3_10,3,1,True,True,True,2405.0
5527,45,WM,16,16,critical,1,,au,690,3_10,3,c,Same,Same,True,1610.0
5528,45,PV,184,184,filler,,,F,695,3_11,3,1,True,True,True,1663.0
5529,45,WM,184,184,filler,3,,vi,699,3_11,3,b,Different,Different,True,353.0
5530,45,PV,115,115,filler,,,vi,702,3_12,3,3,False,False,True,2110.0
5531,45,WM,115,115,filler,1,,au,704,3_12,3,b,Different,Different,True,1027.0
5532,45,PV,174,174,filler,,,F,707,3_13,3,1,True,True,True,1285.0
5533,45,WM,174,174,filler,3,,au,709,3_13,3,b,Different,Different,True,640.0
5534,45,PV,1,1,critical,,,vi,710,3_14,3,1,True,True,True,997.0
5535,45,PV,54,54,critical,,,au,713,3_15,3,1,True,True,True,2496.0
5536,45,WM,54,54,critical,1,,au,715,3_15,3,c,Same,Same,True,835.0
5537,45,PV,128,128,filler,,,au,716,3_16,3,1,True,False,False,1842.0
5538,45,PV,151,151,filler,,,F,719,3_17,3,3,False,False,True,2697.0
5539,45,WM,151,151,filler,1,,vi,721,3_17,3,c,Same,Same,True,1626.0
5540,45,PV,168,168,filler,,,F,724,3_18,3,1,True,True,True,2190.0
5541,45,WM,168,168,filler,1,,au,726,3_18,3,b,Different,Different,True,1007.0
5542,45,PV,103,103,filler,,,au,729,3_19,3,3,False,False,True,3499.0
5543,45,WM,103,103,filler,3,,au,731,3_19,3,b,Different,Different,True,429.0
5544,45,PV,111,111,filler,,,vi,732,3_20,3,3,False,False,True,2214.0
5545,45,PV,49,49,critical,,,au,735,3_21,3,1,True,True,True,3062.0
5546,45,WM,49,49,critical,1,,au,737,3_21,3,c,Same,Same,True,1242.0
5547,45,PV,69,69,critical,,,au,740,3_22,3,1,True,True,True,2823.0
5548,45,WM,69,69,critical,1,,vi,742,3_22,3,c,Same,Same,True,598.0
5549,45,PV,66,66,critical,,,au,745,3_23,3,1,True,True,True,3345.0
5550,45,WM,66,66,critical,3,,au,747,3_23,3,c,Same,Same,True,1377.0
5551,45,PV,56,56,critical,,,au,748,3_24,3,1,True,True,True,2288.0
5552,45,PV,143,143,filler,,,au,753,3_25,3,3,False,False,True,2373.0
5553,45,WM,143,143,filler,3,,vi,757,3_25,3,b,Different,Different,True,736.0
5554,45,PV,31,31,critical,,,vi,760,3_26,3,3,False,True,False,3129.0
